id,name,genre,artists,album,popularity,duration_ms,explicit
3ZNrIqp3hUhOyc3KN02v2w,ambient pink noise sound,ambient,dylan charbeneau,ambient pink noise sound,45,176000,False
3isyvp5xVyc9779EwzD3AJ,suburbia,ambient,eyolf,suburbia,26,171718,False
3rXT2Ga6bG5xBiH9RyjMfz,ambient,ambient,jordin mccullen,mystic forest,12,84000,False
4XHaA4QqMFvVtXIBWnG2oo,ambient air,ambient,hania norman,ambient air,44,150934,False
3n3spwF5SW66OzLxgim01Z,stormsails,ambient,"antarctic wastelands, ether valley",stormsails,21,130000,False
7jQoxYmU5H36KlzeQD029t,ambient,ambient,mosaic,mosaic ii,6,139130,False
4dFj5rAfLmDPgpGXn8uIrC,ambient green noise with waves,ambient,relaxation labs,green noise for sleep and stress relief,44,180875,False
16uze3mmplofI9gIh0XqcA,reverie,ambient,"luniq., astropilot",space walk,27,193516,False
23G0QOx8GVEw8TxAJVm57O,ambient,ambient,beef,reupload,12,51341,False
7Eg7ekIj1XI5nknQN9ZGRv,ambient river,ambient,the slumbering one,peaceful slumber,45,127000,False
2XzOLSF2bmPVnLLJyfEkxO,restful nocturne,ambient,sensitizer,restful nocturne,29,158000,False
7w58V5KtplmuJpuTilEJ1Z,ambient,ambient,binaural beats sleep,"binaural beats: soothing and ambient sleep sounds of alpha waves, delta waves, isochronic tones, brainwave entrainment and sleeping music",7,107049,False
3kQ8phZBhMYWO447GY9iNn,"ambient sleep sounds (mindfulness & relaxation), pt. 01",ambient,sleepy john,ambient sleep sounds (mindfulness & relaxation),42,122000,False
1LTtm4x8TBPb1CcOeeshvK,ambient alcove,ambient,ksawery antol,velvet vapors,22,124826,False
5NRStTCLTmkwy1wQgIkAl7,ambient,ambient,"binaural slaapmuziek, binaural tidur, binaural música para sono profundo",deep sleep,12,328063,False
6rXBvJrzAjMxoMClmOsICW,ambient rain music,ambient,"the quiet path, the slumbering one",ambient rain music,43,142500,False
2vJjUXJlquNXXGjKiDiSwI,anime thighs,anime,"mc virgins, wonder",anime thighs,52,154838,True
0bUsZ520JrK3cqkXXaXYXd,anime eyes,anime,kacey musgraves,deeper well,50,198026,False
7moK3Xtu1xlyyBWSsUHVRz,thick niggas and anime tiddies,anime,dbangz,thick niggas and anime tiddies,47,90096,True
4Q5Mitg761uwOGtCd7Slpl,anime,anime,joy.,anime,43,160093,False
1V5NeterwmOXoHiDurxb5Z,anime tiddies,anime,big gay,bluebooth,29,185782,True
7iADAR5JwsqpXKHAPmhmwp,anime girl,anime,"shiki-tmns, kodama boy, big gay",anime girl,41,154183,True
79au1QLIpfauzKI60K3WcO,anime intro,anime,public theatre,soulless and friends,39,181915,False
77MhMKDCBu2XNs1Dzu2AK6,anime world,anime,sahbabii,squidtastic,38,194361,True
5Sl2yniRKYfxG81byXIMg5,anime in the background,anime,"shiki-tmns, kodama boy",anime in the background,33,235728,True
38yqKz2oVyauelwQVHvL2I,hentai bitch,anime,"shiki-tmns, kodama boy, big gay",hentai bitch,49,171514,True
5Bj8OQClC6mEkSiQ8LgGi2,trap anthem,anime,"mc virgins, yun head",trap anthem,53,132790,True
0ZooLmoCBKZEhNDeefFz3G,animetal,anime,within destruction,animetal,38,233666,True
1XrxPLR9PdoJ79moVrDU99,anime thighs,anime,lightsunzayn,anime thighs,32,99657,False
0IuVugBG2yBQITDSsebsZa,anime freak,anime,"shiki-tmns, kodama boy",anime freak,34,133047,True
1QO9wCmAiUJh5WpnQmLnxR,anime and chill,anime,"shiki-tmns, kodama boy",anime and chill,34,160576,True
3AgysBzwpkd2HRaYJkmI8H,anime,anime,ankhal,anti judas reloaded,24,161973,True
7Eg65iJRfOlIIbe7nJDYLf,anime,anime,adry ha,anime,19,60000,False
2Wqn2HD92ZdT9U9tjM7Ayx,anime lover - sped up,anime,kubusiowy,anime lover (sped up),33,103527,True
6bzceiEr9C3UlK13ucWfhZ,anime,anime,nobigdyl.,solar,18,156493,False
5VLXraxprI6R0XWutETTuk,anime bitch,anime,"shiki-tmns, d-real, hentai dude",anime bitch,32,168657,True
2erIIEIiMOYscoU7aO6V37,anime,anime,cole harris,"cole's world, vol. 1",17,68330,False
6Ur2PcmVl7DjixesrLL7fE,anime imperfette,anime,matteo bocelli,from scratch (soundtrack from the netflix series),43,210586,False
2wLLcSdMa5NjG0TzqtbuaB,anime,anime,greg maroney,the journey,27,262586,False
6Cd2pIwYONxEWBjmkOUIVM,anime & chardonnay,anime,"charlie curtis-beard, akintoye",polaroids of venice,31,133333,True
5h5nuAZnJFEaiAuSoMBOv2,anime,anime,negative xp,gamer 2,19,94701,False
0hhTeyHKkasI7jSNCZwJTR,anime theme song,anime,mom jeans.,sweet tooth,30,191770,True
2A1Ut0tKBvDTvQE0wnjbYG,anime,anime,a-bug,relax time,13,185600,False
4TmbaRWP7O31K2wa9HemRz,anime thighs - ovg! remix,anime,ovg!,oppai and thicc thighs,32,158326,True
0YNWfS5DPebkYeeqCn5Uu2,anime,anime,lulsnake,anime,8,140564,True
705TTh8OO5IbIoa8hCIgnb,anime shuffle,anime,jafiki,jafiki's tiki shack,29,63668,False
13yJa0to50I310jKiUWd2w,anime,anime,kenz,anime,16,149196,False
1Uit6wCgxjlLs5dFoTkerh,anime dream queen,anime,bedfashion,anime dream queen,29,170080,False
5mfl6iJ1HkcOmNhyAb2L3Q,anime,anime,omar sanchez,anime,16,206826,False
35tZgFGkFS4NPCsFp1QgxO,anime,anime,kid fresco,anime,17,159836,True
2LuyZnQOYyP6wXLua9WFxI,anime tiddies,anime,simon chylinski,anime tiddies,29,224000,False
0yPpMfrafFauSvW2vtkiNZ,anime,anime,lulsnake,red dead redemption,8,140564,True
5C3Lwj1pbCD4epoNPAj5mn,anime tyan,anime,all$tar,anime tyan,32,137560,False
3yyFNFV2MQIQ4M6Rj88Eru,anime,anime,mari ferrari,anime,15,164250,True
203pX8h8pXQ7rdIb1u4edQ,anime sensei cypher,anime,"gameboyjones, none like joshua, geno five, mir blackwell, zach b, callon b, delta deez, da-wolf, iamchriscraig, jamar rose, frivolousshara",anime sensei cypher,24,468124,False
3ww5C1Ul4bmH9eC8sGxqMj,anime,anime,alon baby,anime,9,146260,False
6lhGEJnKyu6jRUbenSOSaR,anime,anime,"jc maverick, marvodagreat",fusion,12,216737,True
4dPTsJMa0nWaOb3tD1IeQP,anime foreign,anime,5l,anime foreign,26,102379,False
3u3ejcdFso0mjzDL6DeUbt,anime,anime,candy valkyries,chapter i,12,128009,False
45a9ePSCf81gXlzOs0SKZL,anime elegy,anime,flamingosis,better will come,24,248647,False
4c8RGzQ6BXbVvTVfGz6Eb2,anime,anime,"alan aztec, tonpachi",anime,12,130063,False
1xcX9pPYsA37Co2rquCsiq,anime break,anime,klaus veen,lekker setje beats,25,115636,False
2Epln3Zs8g9wquA6DhZHYh,anime,anime,ernesto.,city lights,16,213838,False
2iVgXBHLiq1RbTtiqoiMxo,anime duos cypher,anime,"954mari, jhbboss, blvkdivmonds, connor quest!, shwabadi, ham sandwich, delta deez, dizzyeight, mix williams",anime duos cypher,23,420006,True
0Et5LennQBo7aPBdmAyy4b,anime,anime,lucky tapes,anime,16,162287,False
5c9FVc8cSIH4yg6sHPdpU3,anime pussy eater,anime,666fuckthecops,anime pussy eater,24,118625,True
5vm7y9SmcH0S1NOQanb8rQ,black metal terrorist | 13 m t,black-metal,denzel curry,ta13oo,41,161626,True
3GlVq6iVOxZJQ8gPm84avl,black metal,black-metal,venom,black metal,31,221693,False
6wWk8iH3YBmd3gf2IrSgtJ,black metal war!,black-metal,graveland,1050 years of pagan cult,29,125080,False
0M1pfDTZGWC7cBuEx3FwwT,blackened (remastered),black-metal,metallica,...and justice for all (remastered),52,402143,False
7GsiK5vB9wMXkCZtMwCNX9,open the gates - re-recording 2024,black-metal,dark funeral,open the gates (re-recording 2024),31,280031,False
0jmyo9QOmFbjDCYpNaPDhy,black metallic,black-metal,catherine wheel,ferment,35,438906,False
2Qt1jacZPSCRjGAXuoUgTt,exercises in futility iv,black-metal,mgła,exercises in futility,35,285720,True
0F9UVimDz55393WK4U5Si2,black metal ist krieg,black-metal,nargaroth,black metal ist krieg,29,305613,False
5SPB9fyQfI1zyTu1XosYlJ,black metal,black-metal,"reverend beat-man, izobel garcia",baile bruja muerto,22,241653,False
3867OELXCNpXgtLMPRRlNd,black metal,black-metal,venom,in league with satan,39,224160,False
0LsNJ1h4WWX8T9wZJW9u8l,open the gates,black-metal,dark funeral,in the sign... (re-issue + bonus) [deluxe version],29,274093,False
6qyvkFOkFIoGQYhCMdduQs,desecrate jesus name,black-metal,mutiilation,hail satanas we are the black legions,29,335666,True
30mGnM5QNhzMVmIegDhfFs,blackened (remastered),black-metal,metallica,...and justice for all (remastered deluxe box set),40,402143,False
0GkMvnua2Tn8B2td4JMv1o,the wanderer,black-metal,emperor,anthems to the welkin at dusk,29,174293,False
62f5Wr85zS0rEhnh7Ege1Z,black metal sucks,black-metal,lich king,do-over,27,189280,False
1XyOp2NySUezomjRilMF7y,the prison of mirrors,black-metal,xasthur,subliminal genocide,23,762586,False
5B9UKWgLHrCje01SctHlAN,black metal rap,black-metal,"ouija macc, golden bsp, merkules",hideous,20,132000,True
64on8TuZfY0q1G69JracXM,black wind of war,black-metal,mutiilation,hail satanas we are the black legions,29,251533,True
5EHkbreR3DQqdamBXUdx7V,age of excuse i,black-metal,mgła,age of excuse,29,449764,True
6S5VkcX3Gmqw8EJY6yFy64,holdin on to black metal,black-metal,my morning jacket,circuital,24,259333,False
6wRn5jq47MI069KEtIB0VW,black metal,black-metal,pigeon pit,treehouse,18,137560,True
2TBQumizpQavXCYKVmioeu,shot,black-metal,blade and bath,rotten in loneliness,27,381229,True
5d7elpM2UWz8NSAXSD88eO,1934,black-metal,wayfarer,american gothic,15,85128,False
2k18UXAimUTXBS83Gg5SyL,black metal cult,black-metal,mutiilation,black metal cult,17,359628,True
2h2pYVgAyNHe1OAbxz2G5C,hominicide,black-metal,mutiilation,black metal cult,16,418288,True
4I9cPT95zFZxQASHIIDOyt,black metal,black-metal,"vader, bart krysiuk",necropolis,25,193693,False
55o6Fl7eREkwLGl5qqYYnq,at war with satan (introduction),black-metal,venom,black metal,19,139933,False
7EOQkhF7XjesdoSFn9x10Y,black metal,black-metal,dimmu borgir,inspiratio profanus,26,205115,False
1wTkT3b4kn7qENfiAtoNVr,phthonos i,black-metal,aara,phthonos,25,258010,False
3cHVTCXR5vQqLihkWOKpWE,satanic black metal in hell,black-metal,urgehal,goatcraft torment,25,273613,False
4YVzrDGO4hfTYMhZWN4Vl6,black metal war,black-metal,graveland,thousand swords,24,101240,False
3mUbV2aUqEBrkaFObGgqMA,ash of ages,black-metal,1349,ash of ages,23,327013,False
0Cg3iSLbQZU1EZnZGkUncu,selling yourself to die,black-metal,xasthur,selling yourself to die,23,224733,False
3WBUkNHTHZ7J1lRoA5kcl0,cave of the dark dreams,black-metal,behexen,the poisonous path,27,228908,False
6gEIkN8SSg8hp4NENkyYFA,blackened 2020,black-metal,metallica,blackened 2020,30,332333,False
2PgdCBf1HMYihOQY0yDFNZ,ignem purificat lilitu,black-metal,asagraum,"veil of death, rapture",16,292547,False
5umG01vYs9Sl2aD7FF1s2m,black fire upon us,black-metal,metalocalypse: dethklok,dethalbum ii,30,340026,True
2PFoYVONNUOm7HHkTAJers,blackened (live - seattle '89),black-metal,metallica,...and justice for all (remastered deluxe box set),28,397260,True
4k3Bly3byCDTTvM92qsaP5,the fall of islam,black-metal,mutiilation,black metal cult,13,528452,True
3C7Bq0h9nmuxVzeCowibOa,beyond the great vast forest,black-metal,emperor,in the nightside eclipse,23,360600,False
2CdC7slyc2pI4kNPWW5pwP,black metal,black-metal,max jury,all i want (the sonic factory sessions),19,226000,False
392wVzPBkeTpfjHCRaXKTo,black metal suicide - claws of perdition,black-metal,nattefrost,terrorist,18,134693,False
0yzqhAds28PaBvESgK5RwW,true norwegian black metal,black-metal,sprain,sprain,32,208000,False
6F8Z3pWp0MjmFOmbuw9vwv,suffer the gestalt,black-metal,mutiilation,"remains of a ruined, dead, cursed soul",22,209800,True
6sKBcinDWuHA05KZ5K3SP1,frost,black-metal,enslaved,frost,19,172000,False
062HRBV5RIBZ0q7rHrEDOQ,holdin on to black metal,black-metal,my morning jacket,circuital (deluxe edition),27,259333,False
5gVcArTwBAbIcBmbQGWDxu,watchers,black-metal,mayhem,esoteric warfare,23,379146,False
3FDrNgAYglC7ZQGRKjmEcC,black metal is krig,black-metal,witch club satan,witch club satan,19,223546,False
3xsXSipYJc4QUcWdPuiVuF,nocte aeterna,black-metal,nocturnal depression,near to the stars,25,290803,False
6fhMr43V3Scd0ClOyGDbfy,black metal tornado,black-metal,sabbat,sabbaticult,7,320987,False
6U59xekWOtch0p4MOWbv9L,bluegrass,bluegrass,e the profit,e for effortless,46,117200,True
2RP0D7fmw1RbaK12rls2Fm,bluegrass is... (reprise),bluegrass,"mark lavengood, billy strings",no part of nothin',33,158459,False
29qFlNOssruDfoEN8vN2Uu,foggy mountain breakdown,bluegrass,flatt & scruggs,town and country,43,140413,False
27nNauGheTGO5gdQSHlUVd,bluegrass,bluegrass,"yestalgia, loafy building",passing ships,46,106849,False
6O4Ad3jqaWu1jPJRu5SlXj,foggy mountain breakdown,bluegrass,joe maphis,100 greatest bluegrass hits,29,133000,False
0YwNdeDFbGP6AGwsQrtzdY,i am a man of constant sorrow - radio edit,bluegrass,"the soggy bottom boys, dan tyminski","o brother, where art thou? (original motion picture soundtrack)",57,190000,False
135azaYAe8sbyLk54e8wON,blue ridge mountain blues,bluegrass,patty stoneman,100 greatest bluegrass hits,18,122960,False
6XHbYnwTB7YoSV4TLeycuB,blue moon of kentucky,bluegrass,bill monroe & his blue grass boys,anthology,36,126466,False
2bCZzUnK0b8C7XkgzSHVum,bluegrass,bluegrass,ian munsick,white buffalo,29,197933,False
5X03JHMM85JPUlmbW4CovB,tramp on the street,bluegrass,betty jean robinson,100 greatest bluegrass hits,27,228173,False
3iUVv4ZwMtKpU7QeAQ9nvd,bluegrass,bluegrass,quadry,malik ruff,25,237869,True
6ZbB8z8u7mY40Ap3hsBMqi,uncle penn,bluegrass,rose lee maphis,100 greatest bluegrass hits,26,135066,False
3Ts9EvHUcJ7KyjW6EQfh60,bluegrass green,bluegrass,jonathan hutcherson,bluegrass green,26,195332,False
1qS8s2xcuMf2u1TtD72PvD,earl's breakdown,bluegrass,josh graves,100 greatest bluegrass hits,19,128266,False
6Eso0jRCqU0yVPv7z67pJX,bluegrass,bluegrass,trixie mattel,two birds,20,238336,False
0yTFIWTUly0ts1BsGtJmby,salty dog blues,bluegrass,"benny martin, josh graves",100 greatest bluegrass hits,26,90640,False
1JQA4IRzV6Qfb6MjMyoV8i,bluegrass,bluegrass,ian munsick,white buffalo (introduce you to god),18,197933,False
74DSr5CC8YdrElw29uqu5a,bluegrassish,bluegrass,cap'n jazz,analphabetapolothology,19,68253,False
0uCEAC3TnfzXzLl1zDnfNn,muleskinner blues,bluegrass,the stonemans,100 greatest bluegrass hits,22,225240,False
2QAC1o02NqkJYNIcrSsxNU,oregon (with phoffman of greensky bluegrass),bluegrass,"the hip abduction, greensky bluegrass, phoffman",oregon (with phoffman of greensky bluegrass),33,154173,False
0yxRSe2g4QadhqmZqGNW8P,i saw the light,bluegrass,carl story,100 greatest bluegrass hits,25,146533,False
71KEVaB5zBPTmhR42Xznkr,bluegrass,bluegrass,e the profit,bluegrass,18,117200,True
59f0bgz2YM7Er39YPgn491,bluegrass state,bluegrass,cyber chords,#4,10,207000,False
5NnmDz1SnxDBqaW1kt8qM6,just a little talk with jesus,bluegrass,the bluegrass cardinals,100 greatest bluegrass hits,26,130333,False
7pQDVvqBKP5P7koITdcgrS,bluegrass,bluegrass,"c@m, matty t",bluegrass,16,180166,True
72sgAFqAcbQADqotfVfK3x,out of the bluegrass,bluegrass,anne wilson,rebel,36,287640,False
59MDJFafHlSknHusG4NmDC,are you missing me,bluegrass,jim & jesse,100 greatest bluegrass hits,24,147306,False
4I8mHCTO2MTnjXGaypqpp4,bluegrass,bluegrass,luke trimble,nothing to lose,15,193240,False
7eJCd8vBEJtxlJ1VdJ555H,"come, thou fount of every blessing",bluegrass,bluegrass worship band,bluegrass hymns,22,152013,False
12m3HG6qx3nWA88gZBw5hU,the banks of the ohio,bluegrass,the grandpa jones & family,100 greatest bluegrass hits,17,182173,False
2eFiUi6b0OBiZiIfzKTCDe,bluegrass,bluegrass,"matt phillips, phil harmonic",move,14,318852,False
30sRAEKuzybaAvhjEBmppp,time > breathe reprise >,bluegrass,greensky bluegrass,all access: volume one,46,338240,False
4ikfqz6GXAyvfHUjOpI0LF,wild mountain honey,bluegrass,"junior sisk, joe mullins",hall of fame bluegrass!,23,132466,False
0CezmSvew6qjXtNq85Pdat,bluegrass,bluegrass,cap'n jazz,analphabetapolothology,13,252040,False
2lJ4dbIaUEk0xS8MvTY7DZ,blood on the bluegrass,bluegrass,legendary shack shakers,cockadoodledon't,30,223893,False
6wcCbaHVBezraYQ7nhXCOP,charlotte breakdown,bluegrass,don reno,100 greatest bluegrass hits,24,109200,False
4S9mL1Q3bHzmCsIJ9UDzKh,bluegrass,bluegrass,russell moore & iiird tyme out,bluegrass,8,249362,False
0TWy7CrGlcMQhEweicHE8d,sam's band (bluegrass version),bluegrass,concernedape,stardew valley (original game soundtrack),33,62500,False
3CRHb5XxwQcECxmiE1WYVx,reuben,bluegrass,the osborne brothers,100 greatest bluegrass hits,21,160133,False
2jSDoHZkokfqCnTuUHTi87,bluegrass,bluegrass,russell moore & iiird tyme out,bluegrass,12,249362,False
7ejAeKSETTe2vQCiS4Ad9e,past my prime,bluegrass,greensky bluegrass,"shouted, written down & quoted",42,213951,False
7ajc6juqY9XH5Ypro2ystP,shackles and chains,bluegrass,"mac wiseman, the osborne brothers",100 greatest bluegrass hits,24,171626,False
2MxJz0sFBZaH5qTka2dPxI,bluegrass,bluegrass,faithless,no roots,17,164720,False
7GI1Weh21oGJYeSbrtOyR1,windshield,bluegrass,greensky bluegrass,if sorrows swim,40,224853,False
7wXSNXgDbP0GWURvhSEzv4,bluegrass radio,bluegrass,"alison brown, steve martin, sam bush, stuart duncan, trey hensley, todd phillips",bluegrass radio,17,182746,False
59t9XKkx8qtP53miaFB2sc,bluegrass,bluegrass,moonbeau,stressed romantic,2,167253,False
3Ex6B0fUWZge2Sjh9yy65B,oregon (with phoffman of greensky bluegrass),bluegrass,"the hip abduction, greensky bluegrass, phoffman","stargazers, wanderers & rogues",25,154173,False
5dm4lJh9B0RUkTvvPu3esm,sunny side of the mountain,bluegrass,the osborne brothers,100 greatest bluegrass hits,25,143560,False
5SiyHH2nJV34tgG0pqV1WI,bluegrass,bluegrass,big bud,late night blues,6,517500,False
12nBBiCQQOCsXrkLyyNfKk,alice in the bluegrass,bluegrass,"molly tuttle, molly tuttle & golden highway",city of gold,22,244565,False
27IRo2rYeizhRMDaNVplNM,hook,blues,blues traveler,four,56,289200,False
7u1P36qRqrSNrXAp98cyp1,blueslides,blues,schoolboy q,blue lips,53,235317,True
500Tkm3vJmVtdUwdCVxCTb,run-around,blues,blues traveler,four,59,279800,False
11iIikXxC6NP0Ma8vMD27x,alien blues,blues,vundabar,gawk,74,155933,False
1aM9ClS0qz0Fp2BjmbM72M,blues run the game,blues,jackson c. frank,jackson c. frank (2001 - remaster),49,211986,False
5IirHic5goVkgpxyur1lmh,the blues man,blues,"hank williams, jr.",habits old and new,42,261200,False
1U6KEQuL5wPJZMR0iHvzqh,the blues man,blues,alan jackson,greatest hits volume ii,37,422240,False
5sF4nEG1dZLBnODQWxGhUP,bluesette,blues,nouvelle marée,bluesette,47,205823,False
4dVnFxcwdFBEcAUvjOi0Vz,blues,blues,"chillpill, lil picasso","lofi & chill, vol. 1",36,90352,False
4J4wYsDnJxldGxAiFpIIzT,blue's clues theme song,blues,blues clues,blue's clues: blue's biggest hits,28,88533,False
6tMRhn8hTFJm2A87tmjJPr,blues run the game - studio outtake - 1965,blues,simon & garfunkel,old friends,45,171293,False
2O7OjNCjqflzWOTVg9UlEm,blues deluxe,blues,joe bonamassa,blues deluxe,47,440200,False
1vYf97tjbKVPXHK4oQPU0T,the bluest eyes in texas,blues,restless heart,greatest hits,37,285560,False
4lcupZPn3QWQWQ20C9ZL0M,blues in the closet,blues,zutomayo,blues in the closet,53,217800,False
5adplcKfzKt11qY8KvL4Dd,blues for myself,blues,cedar walton,blues for myself (piano solo),42,234506,False
6ZVetYxDIVtNaZL4b8jQQ3,blues,blues,solar,colours,40,171960,False
7kXXVasO8StcB6LjQzwJkv,blues in 'e',blues,seal,seal (deluxe edition),8,222813,True
0qDWYnO1vHapI3KrILt8nV,blues,blues,terry callier,the chess/cadet singles...plus!,29,178200,False
0wnOuJclpacVenVngRphVW,bluesette,blues,jeannie purdue,bluesette,40,167140,False
2ofa993tH0KGDkpmwXTY22,blues,blues,easy does it,blues,22,178676,True
0qoSVsQJOTINFkkux2lbJj,summertime blues,blues,zach bryan,summertime blues,62,181239,False
0pjnHGnATz5p4HjQAEo3A5,blues,blues,derekalexander,blues,19,143017,True
1R0URa3Wh9LT403zzYyXDl,blues clues,blues,"shotgun willy, yung craka, lucian, anh",god's favorite rappers,39,162389,True
6OHnzkQdGWhmcas4ePCktN,blues,blues,le garroueu,lendemain,24,147788,False
5ZofcIkLEHUrLQh3TeTlji,blues for a lost love,blues,reed stricklers,blues for a lost love,42,166500,False
2xfKRMLJNUXMdmXH27b2qS,blues,blues,soho,begin again,26,80963,False
5N9b9rKNdw121DXV3IR159,blues get off my shoulder,blues,"robert cray, the robert cray band",nothin but love,45,194440,False
6C2CGd6OG2BCusUQzd51Vx,blues,blues,llwll,passing,22,128000,False
0mVYqxsm3ReFqAuxG9Orrk,whiskey blues,blues,tanner adell,whiskey blues,60,133016,False
2ZZFps9ndRdObgWmGYfEXl,blues,blues,fase yoda,fallen angel,19,164210,True
73vWnvPaf0yNifYIkadY9N,blue's clues & you theme song,blues,blue's clues & you,blue's clues & you theme song,38,93195,False
4xqloJsOaYurTocR1T3Lb6,blues,blues,leehi,seoulite,26,236306,False
23l1kVpqMVREiwU1YAlcr4,i guess that's why they call it the blues,blues,elton john,too low for zero,66,285333,False
3ZDusNOpcn6rfRlCvl5v0I,blues,blues,mac critter,srt,14,158824,True
4Euzf13sMD4iGIMmYxdrlW,blues for jeff,blues,paul brown,uptown blues,37,223473,False
0y1TguY6ZTUD0g29Wg8h04,blues,blues,olive amun,blues,16,150127,True
63wEUQ8SN2S8nx2r21zTnl,blues boys tune,blues,b.b. king,blues on the bayou,43,209840,False
7foEP3davTBDdtm8GpJMSg,blues,blues,rata blanca,la llave de la puerta secreta,31,526480,False
0SBIurO4ij8IEe9vSC6dp8,blues,blues,pimp tobi,pimpin since the playground,13,153120,True
1HpBm13TNcyMW3PoUrlZPv,but anyway,blues,blues traveler,blues traveler,48,249866,False
15FcAu7H2BOHnYb6bEMShm,blues,blues,a2h,l'amour,48,175912,False
2fDHuS1PTkHBbCWWZF1ph9,"folsom prison blues - live at folsom state prison, folsom, ca - january 1968",blues,johnny cash,at folsom prison,64,162653,False
